,State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Energy_Type
3441,KY,BMTCB,22418.0,21538.0,22130.0,23192.0,21760.0,21678.0,22592.0,22511.0,22928.0,23353.0,23719.0,24859.0,27438.0,27910.0,31187.0,30821.0,35344.0,29568.0,37550.0,41737.0,25284.0,27999.0,34572.0,31669.0,40577.0,42440.0,40254.0,36128.0,36965.0,30923.0,20277.0,21060.0,22118.0,17276.0,15791.0,15948.0,18997.0,13508.0,11476.0,11764.0,11972.0,12987.0,23337.0,29511.0,32124.0,43509.0,41976.0,46400.0,49552.0,49148.0,55937.0,55935.0,52528.0,58219.0,60287.0,51701.0,51856.0,52594.0,Biomass
3453,KY,CLTCB,286738.0,288113.0,287376.0,368036.0,401711.0,415492.0,426294.0,434203.0,444142.0,470838.0,527054.0,550397.0,583808.0,573386.0,593822.0,558334.0,617452.0,613466.0,617183.0,609287.0,641685.0,663926.0,626978.0,637850.0,670985.0,716929.0,749913.0,746716.0,821777.0,767632.0,803503.0,802748.0,812932.0,921147.0,896399.0,929379.0,952091.0,977760.0,958990.0,987592.0,997621.0,1013055.0,950941.0,943652.0,961759.0,986263.0,1023263.0,1020709.0,1024816.0,937106.0,1009823.0,1010623.0,909705.0,914774.0,913452.0,796484.0,736584.0,639356.0,Coal
3461,KY,DFTCB,28249.0,25918.0,34061.0,32162.0,33271.0,32430.0,40366.0,39414.0,41861.0,45673.0,47830.0,45347.0,55738.0,62560.0,60674.0,63635.0,79508.0,99310.0,111254.0,124015.0,133429.0,105966.0,101832.0,119022.0,133121.0,128664.0,119904.0,124462.0,146489.0,168386.0,141115.0,131257.0,146337.0,159557.0,152400.0,159029.0,161173.0,163263.0,163535.0,159826.0,172478.0,178768.0,196799.0,155442.0,176205.0,182834.0,190205.0,193658.0,179511.0,167728.0,170155.0,180191.0,165270.0,163021.0,162736.0,156070.0,155942.0,150473.0,Distillate Fuel Oil
3497,KY,HLTCB,15803.0,16269.0,17996.0,20335.0,21263.0,22322.0,23852.0,25811.0,30427.0,35237.0,35663.0,36692.0,42256.0,45320.0,43781.0,40161.0,41425.0,42004.0,44092.0,38901.0,36812.0,28390.0,25301.0,25498.0,20544.0,19773.0,18542.0,24642.0,24406.0,23227.0,22087.0,24092.0,23160.0,21086.0,20737.0,20434.0,26231.0,31618.0,26981.0,33245.0,35458.0,34944.0,38469.0,31538.0,34151.0,35288.0,34356.0,34481.0,34802.0,30077.0,44072.0,44039.0,41200.0,31243.0,34691.0,35697.0,30556.0,31695.0,HGL
3502,KY,HYTCB,28333.0,27109.0,29293.0,24399.0,25262.0,25760.0,26718.0,38563.0,30430.0,27974.0,33303.0,37053.0,39127.0,39719.0,35482.0,36035.0,32766.0,34572.0,32964.0,40794.0,30538.0,27160.0,34944.0,34123.0,36684.0,30727.0,28559.0,30712.0,25013.0,45945.0,32874.0,38173.0,38961.0,32526.0,41404.0,35303.0,36159.0,34522.0,31774.0,26144.0,23713.0,39839.0,40944.0,39974.0,37863.0,29609.0,25707.0,16492.0,18895.0,32380.0,25173.0,28850.0,22475.0,31249.0,29895.0,31717.0,32108.0,41514.0,Hydroelectric Power
3509,KY,JFTCB,2689.0,3128.0,4520.0,5024.0,5602.0,7159.0,9322.0,13179.0,15538.0,17075.0,17404.0,15043.0,12404.0,13323.0,11436.0,12094.0,12152.0,12518.0,14418.0,14486.0,16323.0,18203.0,20870.0,22612.0,18385.0,19342.0,20022.0,27261.0,28168.0,28676.0,32321.0,36044.0,38943.0,32273.0,35900.0,35726.0,31691.0,25840.0,30343.0,39477.0,37711.0,34027.0,36021.0,45619.0,51268.0,46969.0,40283.0,45239.0,42101.0,55814.0,58591.0,56333.0,51032.0,48539.0,53116.0,61398.0,68015.0,71976.0,Jet Fuel
3532,KY,MMTCB,113124.0,114745.0,119614.0,126365.0,127712.0,135423.0,141757.0,149859.0,159717.0,167090.0,176402.0,187609.0,197339.0,206767.0,207710.0,214406.0,225005.0,230791.0,236008.0,223620.0,209222.0,211072.0,210468.0,211549.0,214247.0,209721.0,223348.0,226237.0,231833.0,228130.0,226091.0,229905.0,235263.0,236590.0,239891.0,249884.0,226435.0,260603.0,260980.0,264739.0,254157.0,266308.0,262063.0,269011.0,282912.0,270312.0,269592.0,266410.0,249886.0,254343.0,251343.0,242404.0,238413.0,237835.0,235754.0,244706.0,250592.0,249365.0,Motor Gas excl Ethanol
3542,KY,NNTCB,153807.0,156328.0,163826.0,173508.0,179666.0,176734.0,152219.0,197083.0,201137.0,240050.0,252265.0,248514.0,259546.0,250136.0,231423.0,209199.0,248673.0,221936.0,215021.0,220854.0,204062.0,202235.0,191042.0,177528.0,193323.0,177681.0,173524.0,178271.0,190884.0,195826.0,191704.0,196251.0,200899.0,213053.0,221269.0,245572.0,248009.0,239307.0,212107.0,225390.0,234171.0,216705.0,236124.0,231384.0,233361.0,240853.0,217166.0,235876.0,233165.0,214261.0,239057.0,229048.0,232701.0,235703.0,262278.0,276867.0,279935.0,296911.0,Natural Gas
3544,KY,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nuclear Electric Power
3549,KY,P1TCB,38433.0,37363.0,44185.0,41326.0,43074.0,54682.0,61799.0,58712.0,66406.0,69442.0,73650.0,72155.0,72727.0,82468.0,72188.0,71566.0,72608.0,75646.0,76627.0,92571.0,78894.0,62119.0,64109.0,63586.0,66640.0,62990.0,63917.0,73910.0,77177.0,76204.0,76564.0,73770.0,81872.0,75019.0,77209.0,74512.0,80193.0,81152.0,98020.0,109006.0,94174.0,113020.0,149217.0,142085.0,159048.0,161361.0,164268.0,149637.0,139407.0,133054.0,110283.0,95032.0,105381.0,88297.0,90915.0,95407.0,101923.0,77574.0,Other Petroleum
3575,KY,RETCB,50751.0,48648.0,51423.0,47591.0,47022.0,47438.0,49311.0,61073.0,53358.0,51326.0,57023.0,61912.0,66566.0,67629.0,66669.0,66857.0,68110.0,64140.0,70514.0,82531.0,55822.0,55159.0,69516.0,65792.0,77261.0,73167.0,68813.0,66840.0,61978.0,77084.0,53391.0,59493.0,61359.0,50100.0,57565.0,51655.0,55609.0,48522.0,43807.0,38509.0,36286.0,53502.0,65018.0,70460.0,71088.0,74390.0,69113.0,64542.0,70351.0,83846.0,83720.0,87572.0,77808.0,92364.0,93082.0,86328.0,87042.0,97301.0,Total Renewables
3580,KY,RFTCB,2120.0,1825.0,2502.0,2941.0,3527.0,3769.0,4574.0,5819.0,5403.0,6700.0,6682.0,4142.0,7497.0,6977.0,12950.0,13634.0,15446.0,17798.0,15316.0,8582.0,6362.0,7159.0,7253.0,7388.0,4919.0,3908.0,4647.0,5358.0,3575.0,2951.0,3377.0,2862.0,2621.0,2087.0,2040.0,1265.0,1528.0,1038.0,348.0,486.0,563.0,896.0,590.0,774.0,405.0,880.0,741.0,650.0,0.0,440.0,353.0,0.0,245.0,197.0,154.0,97.0,40.0,161.0,Residual Fueal
3643,LA,BMTCB,38992.0,37174.0,36785.0,39147.0,39291.0,38299.0,39754.0,37685.0,40791.0,40698.0,41620.0,41912.0,44819.0,45748.0,44928.0,42358.0,45170.0,46692.0,47825.0,44717.0,64707.0,68263.0,69667.0,74654.0,78816.0,79343.0,102343.0,102199.0,104615.0,129643.0,118502.0,121049.0,124568.0,125335.0,137993.0,142091.0,142258.0,138717.0,136243.0,139727.0,136411.0,127962.0,134385.0,142784.0,177812.0,142401.0,141479.0,141127.0,101609.0,104230.0,120761.0,119260.0,118696.0,133160.0,151647.0,139853.0,154343.0,233541.0,Biomass
3655,LA,CLTCB,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.0,3747.0,2518.0,2456.0,23727.0,64251.0,106718.0,119071.0,159097.0,171903.0,172355.0,212090.0,207701.0,208871.0,214236.0,223538.0,223457.0,230869.0,216826.0,205405.0,226065.0,225283.0,227687.0,253263.0,239990.0,232109.0,247978.0,256716.0,253518.0,265214.0,249800.0,262470.0,252519.0,259750.0,269993.0,238811.0,228055.0,209973.0,174221.0,140513.0,142267.0,Coal
3663,LA,DFTCB,62384.0,52736.0,56166.0,56608.0,56553.0,48679.0,52913.0,44739.0,57316.0,62007.0,68731.0,78028.0,103804.0,122788.0,126120.0,125247.0,128597.0,173476.0,180778.0,183537.0,131523.0,220900.0,179825.0,181250.0,155044.0,155537.0,165474.0,155306.0,167238.0,169822.0,175129.0,164861.0,148991.0,178264.0,202738.0,212920.0,248170.0,255743.0,237567.0,210452.0,225654.0,247220.0,239911.0,195581.0,193095.0,198159.0,209530.0,188962.0,187967.0,214526.0,248764.0,269356.0,206457.0,194705.0,192251.0,208169.0,191841.0,183341.0,Distillate Fuel Oil
3699,LA,HLTCB,82009.0,87697.0,96065.0,102710.0,115791.0,118070.0,123422.0,130053.0,148311.0,173666.0,174166.0,179307.0,215611.0,225622.0,226816.0,202600.0,191685.0,187005.0,188883.0,275922.0,266754.0,334144.0,371098.0,323524.0,302235.0,322312.0,288305.0,278350.0,266230.0,259920.0,262097.0,293897.0,314285.0,320887.0,368013.0,364332.0,368330.0,292204.0,274234.0,394931.0,488839.0,329754.0,326583.0,204129.0,223747.0,206888.0,227321.0,223199.0,403050.0,467438.0,377631.0,391236.0,442483.0,473291.0,446617.0,477148.0,469949.0,495972.0,HGL
3704,LA,HYTCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6829.0,6851.0,6789.0,12700.0,10027.0,9819.0,9967.0,10580.0,10838.0,8199.0,5430.0,7566.0,9069.0,9031.0,11006.0,8109.0,7074.0,8171.0,10488.0,12067.0,10817.0,10144.0,6470.0,9966.0,10366.0,9310.0,10183.0,8349.0,Hydroelectric Power
3711,LA,JFTCB,17359.0,19856.0,25130.0,28228.0,29977.0,33784.0,35104.0,30083.0,33423.0,34348.0,32604.0,32787.0,32406.0,32711.0,44074.0,33871.0,28484.0,30221.0,31163.0,41168.0,48390.0,43750.0,45836.0,61375.0,71366.0,71978.0,100526.0,106348.0,120737.0,125817.0,146081.0,181872.0,152268.0,142013.0,182560.0,163553.0,164587.0,172771.0,162556.0,192873.0,200710.0,195386.0,213636.0,216160.0,203211.0,160208.0,131906.0,127099.0,110420.0,91136.0,120724.0,107612.0,108181.0,123635.0,132941.0,177990.0,166097.0,183144.0,Jet Fuel
3734,LA,MMTCB,118453.0,120712.0,125685.0,129163.0,134463.0,143954.0,152470.0,158320.0,169021.0,174978.0,183065.0,188363.0,204731.0,215962.0,217231.0,226886.0,243139.0,253837.0,262986.0,257807.0,247716.0,257045.0,264810.0,265122.0,264703.0,258986.0,262240.0,253284.0,256438.0,246289.0,230956.0,225903.0,236998.0,239600.0,236820.0,245230.0,264936.0,244144.0,260641.0,258490.0,283373.0,278158.0,283166.0,294617.0,285688.0,294978.0,329057.0,297056.0,258984.0,269486.0,257922.0,256436.0,249398.0,257541.0,257041.0,263128.0,254281.0,245171.0,Motor Gas excl Ethanol
3744,LA,NNTCB,1003771.0,1064610.0,1050301.0,1128773.0,1201445.0,1156449.0,1245597.0,1440390.0,1539750.0,1784110.0,1894224.0,1938558.0,1996015.0,2072164.0,2068614.0,1854766.0,2121366.0,2274100.0,2349710.0,2051384.0,1862179.0,1847639.0,1629186.0,1472328.0,1661309.0,1441820.0,1496106.0,1560707.0,1506424.0,1622888.0,1654692.0,1596766.0,1619499.0,1637028.0,1649015.0,1737257.0,1687569.0,1857072.0,1679040.0,1558295.0,1625863.0,1347228.0,1475464.0,1353179.0,1393140.0,1367497.0,1346690.0,1430621.0,1369823.0,1315265.0,1482948.0,1535704.0,1585876.0,1504968.0,1547175.0,1594204.0,1718308.0,1717520.0,Natural Gas
3746,LA,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26102.0,112532.0,128688.0,146152.0,131136.0,150230.0,146317.0,108433.0,151238.0,133562.0,164812.0,165578.0,141785.0,172341.0,137016.0,164734.0,181041.0,180702.0,168069.0,178110.0,163598.0,174634.0,179127.0,160658.0,175524.0,194818.0,173859.0,164092.0,177156.0,181059.0,160015.0,179391.0,161171.0,Nuclear Electric Power
3751,LA,P1TCB,131601.0,134016.0,145184.0,220318.0,244214.0,242945.0,287332.0,320685.0,348550.0,366635.0,371876.0,393069.0,429692.0,464090.0,465680.0,437897.0,541367.0,621630.0,673116.0,737198.0,762428.0,639158.0,525218.0,495136.0,477010.0,462290.0,540684.0,557548.0,608712.0,608595.0,652977.0,617049.0,695124.0,705207.0,723749.0,688015.0,742697.0,829440.0,777567.0,776697.0,783740.0,829943.0,848865.0,955103.0,1064108.0,1012723.0,1122891.0,1195076.0,1125335.0,902341.0,983405.0,938921.0,828706.0,782874.0,782731.0,750967.0,758952.0,813097.0,Other Petroleum
3777,LA,RETCB,38992.0,37174.0,36785.0,39147.0,39291.0,38299.0,39754.0,37685.0,40791.0,40698.0,41620.0,41912.0,44819.0,45748.0,44928.0,42358.0,45170.0,46692.0,47825.0,44717.0,64707.0,68263.0,69667.0,74654.0,78816.0,79343.0,102343.0,102199.0,104615.0,129814.0,125516.0,128100.0,131568.0,138255.0,148325.0,152242.0,152597.0,149694.0,147538.0,148444.0,142352.0,136086.0,144053.0,152576.0,189660.0,151476.0,149617.0,150499.0,113455.0,117899.0,133399.0,131460.0,127327.0,145637.0,164930.0,152526.0,168219.0,245690.0,Total Renewables
3782,LA,RFTCB,55132.0,54773.0,41439.0,41966.0,45749.0,49601.0,44054.0,66736.0,64225.0,74166.0,69899.0,50520.0,54440.0,130843.0,178885.0,178612.0,245490.0,339704.0,339409.0,379927.0,402898.0,348673.0,293690.0,234023.0,189002.0,155395.0,166716.0,151471.0,167708.0,162537.0,144488.0,163108.0,188084.0,173037.0,152099.0,144971.0,166878.0,135388.0,138033.0,139085.0,183868.0,85476.0,73867.0,89389.0,96047.0,102615.0,106635.0,99591.0,107573.0,99792.0,108404.0,111513.0,89909.0,73484.0,42540.0,27647.0,37657.0,82347.0,Residual Fueal
3845,MA,BMTCB,42784.0,44105.0,45238.0,45338.0,47137.0,48698.0,49749.0,49846.0,53961.0,55409.0,57139.0,53852.0,50384.0,50682.0,52494.0,48983.0,55418.0,58949.0,65463.0,69761.0,70853.0,68711.0,64010.0,75676.0,61934.0,62713.0,65546.0,57049.0,59645.0,62436.0,52055.0,54712.0,57721.0,60375.0,63487.0,63255.0,65776.0,61397.0,55485.0,54773.0,58184.0,40329.0,37465.0,39006.0,41175.0,35806.0,46329.0,50718.0,48038.0,55980.0,63759.0,62979.0,60006.0,63381.0,64759.0,63639.0,62809.0,62219.0,Biomass
3857,MA,CLTCB,118745.0,120459.0,119907.0,115969.0,123421.0,127922.0,112103.0,101438.0,87696.0,60429.0,21393.0,13054.0,7677.0,5151.0,26447.0,24484.0,3953.0,4008.0,3163.0,4632.0,22845.0,26644.0,89641.0,96877.0,116021.0,110246.0,99755.0,117626.0,116851.0,121873.0,114004.0,117917.0,112044.0,99579.0,101755.0,105363.0,113698.0,122896.0,109862.0,113610.0,114658.0,109014.0,118358.0,109373.0,105075.0,119333.0,112173.0,120168.0,106897.0,92056.0,83850.0,42963.0,24036.0,42208.0,29871.0,24177.0,20115.0,12407.0,Coal
3865,MA,DFTCB,298474.0,305719.0,312653.0,300227.0,291782.0,325180.0,293790.0,316535.0,330637.0,341068.0,345067.0,358912.0,374454.0,376456.0,352851.0,341722.0,366272.0,355373.0,342441.0,253066.0,219094.0,186606.0,185851.0,183818.0,214236.0,209815.0,225408.0,245536.0,238134.0,254911.0,224877.0,217844.0,231397.0,224012.0,222967.0,216959.0,200490.0,201051.0,191077.0,190666.0,215413.0,224606.0,219667.0,231591.0,220636.0,219153.0,189424.0,188120.0,178442.0,170265.0,187322.0,177557.0,148049.0,172917.0,167890.0,172494.0,144339.0,147725.0,Distillate Fuel Oil
3901,MA,HLTCB,4393.0,4188.0,4850.0,5108.0,5287.0,5783.0,5391.0,5254.0,6247.0,6559.0,6857.0,6966.0,8109.0,7948.0,7666.0,8553.0,9420.0,10875.0,10145.0,8144.0,7752.0,9273.0,7778.0,7861.0,6351.0,6415.0,8436.0,9794.0,8863.0,9671.0,9722.0,7205.0,7037.0,7881.0,7776.0,8086.0,9644.0,8037.0,7490.0,8675.0,10953.0,10823.0,8624.0,9943.0,7507.0,10892.0,13640.0,12513.0,10983.0,9830.0,9170.0,10889.0,9171.0,10977.0,12273.0,11340.0,10566.0,11189.0,HGL
3906,MA,HYTCB,10570.0,8664.0,8352.0,7424.0,7011.0,6938.0,8368.0,8337.0,8140.0,9202.0,7904.0,7395.0,8918.0,5820.0,4465.0,4342.0,5084.0,4408.0,2215.0,4537.0,1642.0,4496.0,2632.0,2920.0,3098.0,2740.0,4095.0,3228.0,2190.0,4212.0,12995.0,11635.0,10454.0,9096.0,9676.0,8958.0,12290.0,10537.0,10500.0,9966.0,10866.0,7259.0,8902.0,10886.0,9999.0,10418.0,15004.0,7882.0,11389.0,11723.0,9720.0,11161.0,8683.0,9460.0,8579.0,7709.0,6578.0,9558.0,Hydroelectric Power
3913,MA,JFTCB,6729.0,8675.0,11578.0,13505.0,13549.0,17834.0,21025.0,30599.0,37068.0,42275.0,44476.0,48883.0,50376.0,51088.0,46508.0,45316.0,45454.0,49650.0,47940.0,49435.0,48493.0,45219.0,41644.0,41183.0,39009.0,39493.0,39104.0,44421.0,52735.0,56606.0,55460.0,52848.0,44525.0,43693.0,42105.0,37621.0,38969.0,41398.0,43861.0,45819.0,46516.0,39710.0,31801.0,36264.0,46691.0,51171.0,47552.0,46694.0,62711.0,35182.0,36419.0,39734.0,37792.0,35749.0,33726.0,36519.0,60868.0,58032.0,Jet Fuel
3936,MA,MMTCB,183818.0,189752.0,194612.0,199224.0,201302.0,208820.0,216641.0,222289.0,236385.0,244501.0,260165.0,266994.0,281741.0,292045.0,285131.0,286972.0,295795.0,299221.0,302251.0,291712.0,270232.0,273573.0,272927.0,276094.0,283031.0,288109.0,296162.0,303056.0,311735.0,306196.0,294823.0,286226.0,291203.0,292489.0,296524.0,305866.0,311586.0,317049.0,324062.0,329980.0,338217.0,339928.0,348813.0,347985.0,353890.0,347202.0,338145.0,342095.0,329663.0,318631.0,312982.0,310578.0,308512.0,307136.0,301631.0,311332.0,314840.0,309347.0,Motor Gas excl Ethanol
3946,MA,NNTCB,80612.0,84630.0,92131.0,99924.0,108193.0,115712.0,117709.0,129884.0,133913.0,138632.0,149074.0,158329.0,162204.0,157258.0,156666.0,154583.0,157185.0,161465.0,161964.0,157883.0,169897.0,165351.0,181781.0,185610.0,208279.0,221026.0,188754.0,231953.0,216402.0,260271.0,273581.0,283708.0,344350.0,350562.0,381130.0,391216.0,386953.0,411405.0,367039.0,361211.0,357716.0,364097.0,404456.0,414970.0,383625.0,386339.0,378026.0,418907.0,415247.0,408509.0,447428.0,464018.0,430920.0,435312.0,432523.0,457124.0,440725.0,462724.0,Natural Gas
3948,MA,NUETB,394.0,9931.0,8017.0,11181.0,14166.0,11407.0,12572.0,14707.0,13757.0,12614.0,13272.0,15554.0,16179.0,55829.0,32196.0,41636.0,40475.0,39571.0,60943.0,66113.0,35255.0,47766.0,46212.0,66116.0,11221.0,65141.0,25604.0,11863.0,11841.0,31906.0,53647.0,46304.0,49653.0,45574.0,40330.0,47133.0,55922.0,45234.0,59782.0,47218.0,57487.0,53719.0,60237.0,51880.0,61928.0,57138.0,60832.0,53701.0,61339.0,56437.0,61853.0,53212.0,61402.0,45251.0,60340.0,52236.0,56628.0,52788.0,Nuclear Electric Power
3953,MA,P1TCB,64769.0,62838.0,60835.0,57297.0,58642.0,57903.0,48323.0,42500.0,38458.0,41800.0,42424.0,42252.0,40401.0,40468.0,34917.0,27233.0,31030.0,30454.0,29823.0,26858.0,24059.0,23835.0,25332.0,20526.0,24993.0,22626.0,21831.0,23966.0,24078.0,21527.0,20405.0,24070.0,21927.0,21236.0,16850.0,18568.0,18586.0,16743.0,17536.0,19716.0,23719.0,22084.0,21715.0,18499.0,18701.0,18515.0,18750.0,14325.0,8602.0,21426.0,22076.0,21364.0,19607.0,21163.0,22962.0,22463.0,22790.0,22631.0,Other Petroleum
3979,MA,RETCB,53354.0,52769.0,53590.0,52762.0,54148.0,55636.0,58117.0,58183.0,62101.0,64611.0,65043.0,61247.0,59302.0,56501.0,56959.0,53325.0,60502.0,63357.0,67677.0,74298.0,72495.0,73207.0,66642.0,78596.0,65032.0,65453.0,69642.0,60278.0,61835.0,66832.0,65263.0,66582.0,68433.0,69750.0,73476.0,72548.0,78433.0,72315.0,66413.0,65168.0,69462.0,47998.0,46796.0,50412.0,51767.0,46903.0,62064.0,59411.0,60386.0,68883.0,75142.0,76762.0,72928.0,80349.0,85486.0,86741.0,89735.0,96312.0,Total Renewables
3984,MA,RFTCB,245875.0,252747.0,259483.0,234679.0,267977.0,340796.0,384215.0,425221.0,435270.0,458758.0,541499.0,527286.0,552263.0,541885.0,434429.0,414784.0,467653.0,449602.0,439139.0,361693.0,340397.0,310692.0,264750.0,220076.0,236099.0,226805.0,312126.0,239346.0,241548.0,239097.0,200855.0,191775.0,171730.0,152626.0,131951.0,87193.0,96797.0,140738.0,161313.0,121013.0,104696.0,102772.0,80746.0,86521.0,88976.0,90404.0,40888.0,44081.0,31528.0,16380.0,8078.0,6093.0,4048.0,5414.0,8492.0,6821.0,4744.0,4223.0,Residual Fueal
4047,MD,BMTCB,23838.0,23591.0,23878.0,25283.0,25807.0,27094.0,28335.0,29439.0,31024.0,31321.0,31772.0,30687.0,32430.0,32570.0,31819.0,31785.0,34710.0,38515.0,41272.0,43645.0,32634.0,30545.0,37581.0,33512.0,38974.0,39233.0,35052.0,30957.0,32536.0,36827.0,26519.0,26869.0,27672.0,32028.0,32125.0,37066.0,40674.0,36802.0,34768.0,36161.0,36287.0,20870.0,24037.0,27129.0,28068.0,31193.0,38102.0,41266.0,40104.0,47471.0,54756.0,51540.0,50327.0,54903.0,53901.0,47627.0,46387.0,45408.0,Biomass
4059,MD,CLTCB,226566.0,230214.0,252310.0,275328.0,300629.0,327393.0,339046.0,350715.0,362795.0,355397.0,311292.0,273953.0,226421.0,256761.0,217510.0,197160.0,245318.0,189728.0,209720.0,240709.0,235710.0,210368.0,217256.0,232600.0,270158.0,256210.0,275042.0,288901.0,301217.0,295785.0,286482.0,274761.0,247493.0,261730.0,268862.0,289562.0,292476.0,289686.0,303896.0,305186.0,312162.0,318851.0,325834.0,329590.0,327239.0,329304.0,324657.0,327979.0,309294.0,266860.0,266067.0,241190.0,192334.0,183191.0,201220.0,165994.0,162931.0,106973.0,Coal
4067,MD,DFTCB,74967.0,82921.0,88053.0,92551.0,97898.0,98835.0,102397.0,101939.0,108665.0,107878.0,115431.0,116520.0,124361.0,133501.0,130880.0,122523.0,117695.0,126229.0,123584.0,138451.0,127615.0,108400.0,95029.0,107598.0,116783.0,110432.0,106655.0,113732.0,116415.0,124544.0,106755.0,108613.0,114715.0,117413.0,118652.0,111603.0,126121.0,113990.0,120206.0,126511.0,130269.0,134614.0,124987.0,130637.0,132827.0,137591.0,131191.0,125505.0,113341.0,114319.0,120667.0,111723.0,104050.0,98730.0,111791.0,111148.0,98338.0,94810.0,Distillate Fuel Oil
4103,MD,HLTCB,4019.0,4126.0,4816.0,5616.0,5619.0,5634.0,6276.0,5424.0,6088.0,6456.0,6949.0,7246.0,8557.0,9384.0,8810.0,8925.0,10179.0,10316.0,9396.0,7330.0,7547.0,7425.0,7408.0,7501.0,8772.0,6689.0,5306.0,6493.0,6313.0,7966.0,7298.0,7530.0,9767.0,9224.0,10510.0,10056.0,11194.0,10808.0,9153.0,8159.0,8928.0,9511.0,8938.0,13160.0,10847.0,11924.0,11572.0,10596.0,12047.0,12204.0,13191.0,13096.0,9968.0,11364.0,13064.0,12226.0,10898.0,10927.0,HGL
4108,MD,HYTCB,14609.0,12132.0,12124.0,10175.0,11633.0,11925.0,13767.0,20060.0,16728.0,14193.0,20009.0,18576.0,23688.0,22490.0,20562.0,24049.0,21663.0,21053.0,17981.0,22684.0,13189.0,14902.0,14018.0,18573.0,21113.0,15919.0,19597.0,16796.0,13705.0,18548.0,23913.0,14686.0,18871.0,17095.0,20730.0,14870.0,25410.0,16222.0,17740.0,14564.0,17674.0,12229.0,16897.0,26801.0,25115.0,17035.0,20872.0,16331.0,19453.0,18434.0,16267.0,24748.0,15764.0,16477.0,15364.0,15127.0,12853.0,18108.0,Hydroelectric Power
4115,MD,JFTCB,13465.0,15998.0,18442.0,13957.0,14827.0,15747.0,17912.0,21978.0,26303.0,25768.0,24969.0,22839.0,21399.0,20380.0,18042.0,16937.0,17389.0,18939.0,18383.0,18021.0,19549.0,19659.0,19851.0,21119.0,20291.0,21674.0,21646.0,20955.0,24990.0,24489.0,20293.0,18383.0,17104.0,16802.0,18248.0,19447.0,22096.0,23233.0,22247.0,22326.0,23292.0,16606.0,9739.0,13285.0,17801.0,24734.0,23497.0,19970.0,21749.0,18957.0,16725.0,15339.0,11905.0,11121.0,6567.0,7964.0,8772.0,9381.0,Jet Fuel
4138,MD,MMTCB,118463.0,121069.0,128643.0,135282.0,138603.0,144511.0,153939.0,160507.0,171989.0,182735.0,195195.0,204416.0,217598.0,225205.0,222598.0,229491.0,239242.0,246542.0,251484.0,233662.0,231147.0,233294.0,232145.0,232457.0,238634.0,239704.0,246441.0,253276.0,258054.0,260701.0,249070.0,254500.0,257627.0,258775.0,264345.0,267613.0,269707.0,278702.0,283796.0,295709.0,297037.0,308200.0,311201.0,321716.0,330515.0,330276.0,326789.0,323560.0,317420.0,333866.0,300708.0,296519.0,301110.0,314070.0,303408.0,316871.0,306250.0,302758.0,Motor Gas excl Ethanol
4148,MD,NNTCB,73315.0,76520.0,84796.0,89004.0,94255.0,100979.0,102826.0,121287.0,129702.0,147720.0,159584.0,164689.0,180283.0,177629.0,175541.0,141854.0,149642.0,135168.0,139642.0,179631.0,162955.0,177238.0,159832.0,148327.0,162784.0,155581.0,157872.0,174143.0,177667.0,198687.0,180566.0,182961.0,189963.0,186562.0,190998.0,198577.0,200827.0,219008.0,195457.0,202525.0,219031.0,184783.0,203489.0,204345.0,201801.0,211830.0,189179.0,208439.0,202744.0,203604.0,217625.0,199132.0,216558.0,206126.0,217227.0,225969.0,229508.0,232504.0,Natural Gas
